time	acc0	acc1	acc2	gyro0	gyro1	gyro2	mag0	mag1	mag2	x	y	z	beta	Qx	Qy	Qz	Qw	orient	deltat	level
94748.3671	0.006	-0.073	1.082	0.0091	0.0841	-0.6937	-0.581	-0.6948	-0.4615	-0.618	0.222	0.506	0.0705	0.002	0.111	-0.003	-0.994	12.694	0.0089	0.0
94748.3761	0.012	-0.002	1.075	0.029	0.0708	-0.6951	-0.594	-0.6264	-0.3626	-0.618	0.222	0.505	0.0666	0.002	0.104	-0.004	-0.995	11.987	0.009	0.0
94748.421	0.085	-0.036	0.963	-0.0148	-0.0903	-0.7203	-0.581	-0.5444	-0.1978	-0.618	0.222	0.504	0.0523	-0.007	0.082	-0.003	-0.997	9.418	0.0449	0.0
94748.43	0.172	-0.04	0.997	-0.0273	0.0817	-0.7302	-0.4903	-0.5991	-0.3297	-0.618	0.222	0.504	0.0507	-0.007	0.08	-0.001	-0.997	9.125	0.009	0.0
94748.4389	0.041	-0.034	1.085	-0.0421	0.1051	-0.7345	-0.6069	-0.4761	-0.2308	-0.618	0.222	0.503	0.0484	-0.003	0.076	-0.001	-0.997	8.721	0.0089	0.0
94748.4479	0.057	-0.09	1.029	0.0108	0.0366	-0.7068	-0.5032	-0.6128	-0.3626	-0.618	0.222	0.503	0.0434	-0.005	0.068	-0.001	-0.998	7.81	0.009	0.0
94748.4838	0.07	0.05	1.035	0.0393	0.0436	-0.6141	-0.5421	-0.6128	-0.2308	-0.618	0.222	0.503	0.0386	-0.005	0.061	-0.001	-0.998	6.939	0.0359	0.0
94748.5018	-0.007	-0.018	1.014	-0.0728	0.081	-0.5899	-0.5421	-0.6538	-0.3297	-0.618	0.222	0.503	0.0377	-0.004	0.059	-0.002	-0.998	6.786	0.018	0.0
94748.5107	-0.016	-0.083	1.025	-0.0381	0.0421	-0.5928	-0.4773	-0.7084	-0.2637	-0.618	0.222	0.503	0.0376	-0.005	0.059	-0.002	-0.998	6.768	0.0089	0.0
94748.5556	-0.045	-0.066	1.025	-0.0484	0.0654	-0.6053	-0.4514	-0.6811	-0.4615	-0.618	0.222	0.503	0.0377	-0.005	0.059	-0.002	-0.998	6.792	0.0449	0.0
94748.5657	-0.009	0.043	1.008	-0.0205	0.0233	-0.5994	-0.4644	-0.7631	-0.5275	-0.618	0.222	0.503	0.0378	-0.005	0.059	-0.002	-0.998	6.796	0.0101	0.0
94748.5747	0.008	0.043	1.028	-0.2418	0.0903	-0.6159	-0.4644	-0.7358	-0.3626	-0.618	0.222	0.503	0.038	-0.005	0.06	-0.001	-0.998	6.844	0.009	0.0
94748.5837	-0.045	-0.267	1.042	-0.1286	0.1993	-0.5729	-0.4644	-0.836	-0.4615	-0.618	0.222	0.503	0.0382	-0.005	0.06	-0.002	-0.998	6.876	0.009	0.0
94748.6216	0.004	-0.02	1.069	-0.0706	0.116	-0.6571	-0.4125	-0.7768	-0.4286	-0.618	0.222	0.503	0.039	-0.005	0.061	-0.001	-0.998	7.02	0.0379	0.0
94748.6306	-0.042	-0.064	1.043	-0.0375	0.0397	-0.6646	-0.4514	-0.7221	-0.3626	-0.618	0.222	0.503	0.0385	-0.005	0.06	-0.002	-0.998	6.93	0.009	0.0
94748.6408	0.042	-0.053	1.002	-0.0387	-0.0537	-0.6459	-0.4384	-0.7358	-0.2967	-0.618	0.222	0.503	0.0385	-0.005	0.06	-0.002	-0.998	6.928	0.0102	0.0
94748.6508	0.108	-0.042	0.979	-0.0671	0.0444	-0.6329	-0.4644	-0.7084	-0.2637	-0.618	0.222	0.503	0.0384	-0.005	0.06	-0.002	-0.998	6.915	0.01	0.0
94748.6877	0.045	-0.055	1.014	-0.0233	0.0506	-0.6292	-0.4255	-0.7494	-0.3626	-0.618	0.222	0.503	0.0382	-0.005	0.06	-0.002	-0.998	6.877	0.0369	0.0
94748.7249	0.033	-0.027	1.001	-0.0091	0.063	-0.5988	-0.581	-0.6264	0.1319	-0.618	0.222	0.503	0.0384	-0.005	0.06	-0.002	-0.998	6.921	0.0372	0.0
94748.734	0.134	-0.084	1.016	-0.0279	0.0397	-0.5728	-0.5162	-0.7084	-0.1319	-0.618	0.222	0.503	0.0385	-0.005	0.06	-0.002	-0.998	6.937	0.0091	0.0
94748.743	0.089	-0.07	1.034	-0.0802	0.0249	-0.4639	-0.1879	-0.877	-0.7363	-0.618	0.222	0.503	0.0385	-0.005	0.06	-0.002	-0.998	6.933	0.009	0.0
94748.7535	0.101	-0.116	0.999	0.0381	0.0599	-0.3615	-0.581	-0.7221	0.0989	-0.618	0.222	0.503	0.0385	-0.005	0.06	-0.002	-0.998	6.924	0.0105	0.0
94748.7995	0.007	-0.135	1.03	-0.0438	0.028	-0.7437	-0.3477	-0.7631	-0.3297	-0.618	0.222	0.503	0.0383	-0.005	0.06	-0.002	-0.998	6.9	0.046	0.0
94748.8095	0.064	-0.117	1.007	-0.0324	0.021	-0.7182	-0.3477	-0.7768	-0.3297	-0.618	0.222	0.503	0.0383	-0.005	0.06	-0.002	-0.998	6.9	0.01	0.0
94748.8633	-0.075	-0.01	1.032	0.0159	0.014	-0.7129	-0.2138	-0.8633	-0.4286	-0.618	0.222	0.502	0.0355	-0.004	0.056	-0.002	-0.998	6.395	0.0538	0.0
94748.8723	-0.009	-0.08	1.024	0.0029	-0.0887	-0.7429	-0.1102	-0.8633	-0.5604	-0.618	0.222	0.502	0.033	-0.005	0.052	-0.001	-0.999	5.949	0.009	0.0
94748.8813	0.154	0.024	1.063	-0.0091	-0.0919	-0.7419	-0.162	-0.7768	-0.4945	-0.618	0.222	0.502	0.0302	-0.005	0.047	-0.001	-0.999	5.434	0.009	0.0
94748.8903	0.178	-0.132	0.988	-0.0216	0.0514	-0.7775	-0.1231	-0.7221	-0.5275	-0.618	0.221	0.502	0.0273	-0.013	0.043	-0.002	-0.999	4.919	0.009	0.0
94748.9383	-0.022	-0.121	1.002	-0.0632	0.0739	-0.7454	-0.1749	-0.8087	-0.2308	-0.618	0.222	0.502	0.0125	-0.004	0.02	-0.001	-1.0	2.253	0.048	0.0
94748.9473	-0.007	-0.028	1.006	-0.0239	-0.0109	-0.7062	-0.2268	-0.8223	-0.4286	-0.618	0.222	0.502	0.0074	-0.009	0.012	0.0	-1.0	1.33	0.009	0.0
94748.9563	0.071	-0.044	1.019	-0.0603	-0.014	-0.6744	-0.162	-0.8087	-0.3626	-0.618	0.221	0.502	0.0072	-0.011	0.011	0.0	-1.0	1.305	0.009	0.0
94748.9663	0.071	-0.141	1.017	-0.0518	0.0272	-0.6509	-0.2268	-0.7768	-0.3626	-0.617	0.222	0.502	0.0026	-0.004	0.004	0.0	-1.0	0.472	0.01	0.0
94749.0106	0.035	-0.144	1.022	-0.0438	0.0592	-0.7001	-0.1102	-0.8633	-0.5604	-0.616	0.221	0.501	-0.0106	-0.01	-0.017	0.0	-1.0	-1.9	0.0443	0.0
94749.0197	0.024	-0.025	1.014	-0.041	0.0568	-0.6916	-0.0972	-0.8633	-0.3297	-0.616	0.221	0.501	-0.0138	-0.01	-0.022	0.0	-1.0	-2.489	0.0091	0.0
94749.0295	0.04	-0.096	0.999	-0.074	0.0833	-0.6993	-0.0842	-0.8907	-0.4615	-0.616	0.221	0.501	-0.0169	-0.009	-0.027	0.0	-1.0	-3.04	0.0098	0.0
94749.0645	-0.025	0.018	1.059	0.0375	0.1907	-0.7262	-0.0454	-0.8497	-0.4286	-0.615	0.222	0.501	-0.0309	-0.007	-0.048	0.0	-0.999	-5.557	0.035	0.0
94749.0735	-0.072	-0.065	1.028	-0.0876	0.109	-0.7352	-0.0583	-0.836	-0.4286	-0.615	0.221	0.501	-0.034	-0.01	-0.053	0.001	-0.999	-6.116	0.009	0.0
94749.0835	0.053	-0.067	0.983	-0.0279	0.0062	-0.7052	-0.0713	-0.8087	-0.2967	-0.615	0.222	0.501	-0.0361	-0.006	-0.057	0.001	-0.998	-6.506	0.01	0.0
94749.12	0.07	-0.043	1.025	-0.0603	0.0514	-0.6592	0.0065	-0.8497	-0.3956	-0.615	0.221	0.502	-0.0454	-0.007	-0.071	0.0	-0.997	-8.167	0.0365	0.0
94749.1297	0.046	-0.034	1.037	-0.025	0.1137	-0.6281	-0.0454	-0.8087	-0.3956	-0.615	0.221	0.501	-0.0478	-0.007	-0.075	0.0	-0.997	-8.595	0.0097	0.0
94749.1674	-0.006	-0.058	1.013	0.0045	0.0903	-0.6281	0.0454	-0.877	-0.4286	-0.616	0.221	0.502	-0.0594	-0.005	-0.093	0.001	-0.996	-10.686	0.0377	0.0
94749.1774	-0.009	0.031	1.089	-0.0444	0.0748	-0.6555	0.0454	-0.877	-0.3297	-0.616	0.221	0.502	-0.062	-0.005	-0.097	0.0	-0.995	-11.163	0.01	0.0
94749.1866	0.021	-0.245	1.002	0.0085	0.0693	-0.63	0.0194	-0.8497	-0.3297	-0.616	0.221	0.502	-0.0641	-0.006	-0.101	0.0	-0.995	-11.544	0.0092	0.0
94749.1961	-0.03	0.016	1.017	0.0694	0.0872	-0.6055	0.0194	-0.8633	-0.4286	-0.616	0.221	0.501	-0.0664	-0.006	-0.104	0.0	-0.995	-11.959	0.0095	0.0
94749.2238	-0.037	0.031	1.045	0.0119	0.0833	-0.5646	0.0972	-0.9317	-0.4615	-0.617	0.221	0.501	-0.073	-0.006	-0.114	0.0	-0.993	-13.136	0.0277	0.0
94749.2332	-0.084	-0.112	0.966	-0.0375	0.0794	-0.5771	0.0972	-0.9317	-0.4615	-0.617	0.221	0.501	-0.0757	-0.006	-0.119	0.001	-0.993	-13.631	0.0094	0.0
94749.2801	0.031	-0.07	1.004	-0.0114	0.0156	-0.58	0.1231	-0.877	-0.3956	-0.618	0.222	0.5	-0.091	-0.006	-0.142	-0.001	-0.99	-16.372	0.0469	0.0
94749.2893	0.019	-0.043	1.038	-0.0011	0.0218	-0.5909	0.1231	-0.877	-0.4615	-0.619	0.221	0.5	-0.0938	-0.004	-0.147	-0.004	-0.989	-16.875	0.0092	0.0
94749.2976	-0.002	-0.066	1.031	0.0273	0.0179	-0.5952	0.1361	-0.877	-0.3956	-0.619	0.222	0.499	-0.096	-0.006	-0.15	-0.001	-0.989	-17.278	0.0083	0.0
94749.3076	-0.005	-0.009	1.032	0.0284	0.0156	-0.6028	0.1231	-0.8633	-0.4286	-0.619	0.221	0.499	-0.0979	-0.004	-0.153	-0.003	-0.988	-17.614	0.01	0.0
94749.3538	-0.004	-0.078	1.008	-0.0853	0.0607	-0.6739	0.1361	-0.8497	-0.3626	-0.62	0.222	0.499	-0.1118	-0.006	-0.175	-0.001	-0.985	-20.118	0.0462	0.0
94749.3628	0.009	-0.04	1.017	-0.0415	0.0288	-0.6449	0.1361	-0.9043	-0.3297	-0.62	0.222	0.499	-0.1132	-0.007	-0.177	0.0	-0.984	-20.382	0.009	0.0
94749.3721	0.02	-0.04	1.022	-0.0779	0.0226	-0.6475	0.0972	-0.836	-0.3626	-0.621	0.222	0.499	-0.1154	-0.007	-0.18	0.0	-0.984	-20.765	0.0093	0.0
94749.4004	-0.003	-0.055	1.014	-0.0194	0.0156	-0.6151	0.162	-0.8223	-0.3956	-0.621	0.222	0.498	-0.1223	-0.007	-0.191	-0.001	-0.982	-22.019	0.0283	0.0
94749.4105	0.014	-0.02	1.032	-0.0239	0.0257	-0.6239	0.2181	-0.8087	-0.3956	-0.621	0.222	0.498	-0.1291	-0.007	-0.201	-0.002	-0.979	-23.232	0.0101	0.0
94749.4186	0.01	-0.131	1.016	-0.0017	0.0592	-0.605	0.1749	-0.8087	-0.2967	-0.622	0.222	0.498	-0.1309	-0.008	-0.204	0.0	-0.979	-23.566	0.0081	0.0
94749.4668	-0.043	-0.101	1.02	-0.0273	0.0693	-0.6525	0.3218	-0.918	-0.6374	-0.622	0.222	0.497	-0.1429	-0.005	-0.223	-0.005	-0.975	-25.729	0.0482	0.0
94749.477	-0.034	-0.157	0.978	-0.0239	0.0374	-0.6871	0.3348	-0.9317	-0.6374	-0.623	0.222	0.496	-0.1468	-0.006	-0.229	-0.004	-0.974	-26.418	0.0102	0.0
94749.4859	0.001	-0.009	1.025	-0.0051	0.053	-0.6946	0.3348	-0.918	-0.5934	-0.623	0.222	0.496	-0.1489	-0.005	-0.232	-0.003	-0.973	-26.799	0.0089	0.0
94749.4949	0.025	-0.086	1.022	0.0114	0.0778	-0.7292	0.3089	-0.8633	-0.4945	-0.623	0.222	0.496	-0.1526	-0.004	-0.237	-0.003	-0.971	-27.463	0.009	0.0
94749.505	0.013	-0.154	1.05	-0.0045	0.0911	-0.7581	0.2829	-0.8633	-0.3956	-0.623	0.222	0.496	-0.1553	-0.007	-0.242	-0.002	-0.97	-27.958	0.0101	0.0
94749.5505	0.034	0.079	1.054	0.1104	0.1075	-0.7829	0.3996	-0.6948	-0.4615	-0.624	0.222	0.495	-0.1737	-0.007	-0.269	-0.002	-0.963	-31.268	0.0455	0.0
94749.5609	0.074	-0.022	1.007	-0.0398	0.0451	-0.7942	0.3218	-0.7221	-0.2967	-0.624	0.222	0.495	-0.1764	-0.005	-0.274	-0.004	-0.962	-31.759	0.0104	0.0
94749.6058	0.056	-0.15	0.963	-0.0245	0.0654	-0.6106	0.3477	-0.7084	-0.2967	-0.624	0.222	0.495	-0.1883	-0.005	-0.292	-0.007	-0.957	-33.902	0.0449	0.0
94749.616	0.029	-0.039	1.035	-0.0074	0.0864	-0.6292	0.3996	-0.7221	-0.6703	-0.624	0.222	0.495	-0.1911	-0.005	-0.296	-0.006	-0.955	-34.402	0.0102	0.0
94749.6539	-0.004	-0.071	1.019	-0.0336	0.0132	-0.7044	0.3996	-0.7494	-0.4286	-0.624	0.222	0.494	-0.2045	-0.006	-0.316	-0.006	-0.949	-36.802	0.0379	0.0
94749.6637	0.028	-0.047	1.059	0.0199	0.0101	-0.6949	0.3737	-0.7494	-0.3626	-0.624	0.222	0.494	-0.2073	-0.006	-0.32	-0.006	-0.947	-37.315	0.0098	0.0
94749.6736	0.029	-0.067	1.012	-0.0188	0.0226	-0.6896	0.4125	-0.7494	-0.3626	-0.623	0.222	0.494	-0.2106	-0.006	-0.325	-0.006	-0.946	-37.905	0.0099	0.0
94749.7201	-0.018	-0.041	1.023	-0.0233	0.0015	-0.706	0.4125	-0.7358	-0.3956	-0.623	0.222	0.493	-0.2281	-0.009	-0.351	-0.003	-0.936	-41.053	0.0465	0.0
94749.729	0.053	-0.074	1.001	0.0677	-0.0078	-0.6727	0.5162	-0.7358	-0.3956	-0.622	0.222	0.493	-0.23	-0.009	-0.353	-0.001	-0.935	-41.395	0.0089	0.0
94749.7392	0.044	0.002	1.041	0.0074	0.0444	-0.7005	0.4773	-0.7221	-0.4615	-0.622	0.222	0.493	-0.232	-0.007	-0.356	-0.005	-0.934	-41.755	0.0102	0.0
94749.7846	0.066	-0.155	1.001	0.0	-0.0459	-0.697	0.4903	-0.6538	-0.3297	-0.622	0.222	0.492	0.7475	-0.915	0.115	-0.385	-0.038	134.55	0.0454	0.0
94749.7936	0.075	0.199	1.032	-0.0011	0.0241	-0.6956	0.5162	-0.6674	-0.2967	-0.622	0.222	0.493	-0.2486	0.007	0.381	0.007	0.925	-44.744	0.009	0.0
94749.8312	0.044	-0.051	0.958	-0.0034	0.0957	-0.6052	0.4773	-0.6811	-0.2637	-0.623	0.222	0.493	-0.2577	0.007	0.394	0.005	0.919	-46.39	0.0376	0.0
94749.8398	-0.03	0.06	1.064	-0.0626	0.1184	-0.5808	0.5292	-0.6811	-0.3297	-0.623	0.222	0.493	-0.2602	0.007	0.397	0.005	0.918	-46.832	0.0086	0.0
94749.8488	0.001	-0.162	1.056	-0.0279	0.0374	-0.5699	0.5292	-0.7494	-0.3956	-0.623	0.222	0.493	-0.2623	0.007	0.401	0.005	0.916	-47.22	0.009	0.0
94749.8762	-0.046	-0.08	1.017	-0.0302	0.0973	-0.5766	0.581	-0.8087	-0.5275	-0.623	0.222	0.493	-0.2716	0.009	0.414	0.004	0.91	-48.893	0.0274	0.0
94749.8845	-0.04	-0.045	1.042	-0.0136	0.0257	-0.5842	0.594	-0.7494	-0.4615	-0.623	0.222	0.493	-0.2738	0.008	0.417	0.004	0.909	-49.275	0.0083	0.0
94749.933	0.052	-0.029	1.021	0.0029	0.0405	-0.5886	0.568	-0.6538	-0.3956	-0.624	0.221	0.492	-0.2858	0.007	0.434	0.005	0.901	-51.444	0.0485	0.0
94749.9419	-0.007	0.03	1.002	-0.0131	0.1098	-0.5886	0.5421	-0.6538	-0.3626	-0.624	0.221	0.492	-0.2885	0.007	0.438	0.005	0.899	-51.939	0.0089	0.0
94749.9512	-0.036	-0.069	0.996	-0.0284	0.0926	-0.6087	0.594	-0.6948	-0.4286	-0.624	0.221	0.492	-0.2908	0.007	0.441	0.005	0.897	-52.342	0.0093	0.0
94749.9877	0.033	-0.066	1.001	-0.0273	0.1347	-0.6805	0.5551	-0.6264	-0.3626	-0.626	0.221	0.492	-0.3032	0.008	0.458	0.006	0.889	-54.57	0.0365	0.0
94749.9968	-0.028	-0.001	1.05	0.0034	0.0857	-0.6504	0.581	-0.6401	-0.3956	-0.626	0.221	0.492	-0.3054	0.007	0.461	0.006	0.887	-54.968	0.0091	0.0
94750.0065	0.001	-0.035	1.042	-0.0603	-0.0226	-0.6436	0.5551	-0.5991	-0.3626	-0.626	0.221	0.492	-0.3079	0.008	0.465	0.005	0.885	-55.42	0.0097	0.0
94750.044	0.025	-0.005	1.054	0.0159	-0.0171	-0.6154	0.676	-0.6811	-0.3297	-0.627	0.222	0.492	0.8171	-0.952	0.115	-0.279	-0.052	147.072	0.0375	0.0
94750.0527	0.038	-0.058	1.008	-0.0239	0.0265	-0.6363	0.676	-0.6128	-0.5275	-0.628	0.221	0.492	-0.3213	0.008	0.484	0.01	0.875	-57.837	0.0087	0.0
94750.0621	0.022	-0.008	0.991	0.0057	0.0599	-0.6271	0.6501	-0.6264	-0.3626	-0.628	0.221	0.492	-0.3244	0.007	0.488	0.008	0.873	-58.386	0.0094	0.0
94750.0707	0.016	-0.039	1.025	-0.0666	0.056	-0.6398	0.6199	-0.6128	-0.4945	-0.628	0.221	0.492	-0.3275	0.006	0.492	0.009	0.871	-58.947	0.0086	0.0
94750.1078	-0.05	-0.084	1.005	-0.0671	0.0817	-0.6374	0.7408	-0.6811	-0.4945	-0.629	0.221	0.492	-0.3398	-0.006	-0.509	-0.007	-0.861	-61.163	0.0371	0.0
94750.1173	-0.042	-0.132	1.069	-0.0421	0.0117	-0.6824	0.7149	-0.7084	-0.6703	-0.63	0.221	0.492	-0.3419	-0.007	-0.512	-0.006	-0.859	-61.549	0.0095	0.0
94750.145	-0.057	-0.151	1.031	-0.0387	0.0483	-0.6997	0.6631	-0.6264	-0.3956	-0.631	0.221	0.491	-0.3503	-0.006	-0.523	-0.008	-0.852	-63.05	0.0277	0.0
94750.1537	-0.009	-0.012	1.062	0.0159	-0.0342	-0.7017	0.676	-0.5444	-0.3297	-0.631	0.221	0.491	-0.3531	-0.006	-0.527	-0.008	-0.85	-63.55	0.0087	0.0
94750.164	0.051	-0.071	1.015	0.0859	-0.0109	-0.6799	0.7149	-0.5581	-0.3956	-0.631	0.221	0.491	-0.3595	-0.005	-0.535	-0.007	-0.845	-64.704	0.0103	0.0
94750.2026	0.152	0.017	0.991	0.0427	0.0257	-0.7393	0.7797	-0.3941	-0.5275	-0.631	0.222	0.49	0.8681	-0.971	0.114	-0.199	-0.066	156.261	0.0386	0.0
94750.2121	0.098	0.008	1.024	-0.0091	0.0973	-0.7711	0.8315	-0.3349	-0.4945	-0.632	0.222	0.49	0.8706	-0.972	0.113	-0.195	-0.066	156.715	0.0095	0.0
94750.2671	0.061	-0.174	0.985	-0.0688	0.0023	-0.647	0.689	-0.3941	-0.2967	-0.632	0.222	0.49	0.8897	0.978	-0.109	0.165	0.067	160.139	0.055	0.0
94750.2773	0.051	-0.068	1.044	0.0029	0.053	-0.6169	0.676	-0.3212	-0.3626	-0.632	0.222	0.49	0.8921	0.979	-0.108	0.162	0.068	160.586	0.0102	0.0
94750.286	-0.023	-0.072	1.019	-0.0472	0.0716	-0.6321	0.8315	-0.5171	-0.5604	-0.632	0.222	0.49	0.8948	0.979	-0.108	0.157	0.068	161.066	0.0087	0.0
94750.3349	0.044	-0.084	1.013	-0.0421	0.0428	-0.6957	0.7667	-0.4214	-0.3956	-0.632	0.222	0.488	0.9107	0.983	-0.107	0.132	0.071	163.927	0.0489	0.0
94750.3439	0.033	-0.046	1.015	-0.0262	0.0817	-0.7004	0.7408	-0.3349	-0.2637	-0.632	0.222	0.488	0.9131	0.983	-0.107	0.128	0.073	164.356	0.009	0.0
94750.3528	-0.007	-0.076	1.013	-0.0273	0.0786	-0.7007	0.7927	-0.4761	-0.3956	-0.632	0.222	0.488	0.9147	0.983	-0.109	0.125	0.075	164.643	0.0089	0.0
94750.3897	-0.244	0.391	1.12	0.1861	0.0584	-0.2562	0.5292	-0.3075	0.1978	-0.632	0.222	0.487	0.9294	-0.987	0.102	-0.103	-0.076	167.298	0.0369	0.0
94750.3987	0.03	-0.213	0.893	-0.3937	-0.6734	-0.0779	0.5551	-0.3667	-0.033	-0.632	0.222	0.487	0.9321	-0.987	0.101	-0.099	-0.075	167.771	0.009	0.0
94750.4087	0.233	-0.087	0.935	0.0324	-0.0451	0.1064	0.7279	-0.4624	-0.3956	-0.632	0.222	0.487	0.9336	-0.987	0.105	-0.096	-0.078	168.046	0.01	0.0
94750.4468	-0.009	0.012	0.973	-0.2077	0.0841	-0.0021	0.9093	-0.4624	-0.7363	-0.632	0.221	0.487	0.9454	-0.989	0.101	-0.077	-0.078	170.177	0.0381	0.0
94750.4669	0.133	0.07	1.112	0.074	-0.0903	-0.0164	0.8445	-0.3667	-0.5275	-0.632	0.221	0.487	-0.4537	0.007	0.654	-0.003	0.757	-81.663	0.0201	0.0
94750.5038	0.108	-0.051	1.077	0.037	-0.0023	-0.0216	0.8445	-0.3804	-0.5275	-0.632	0.221	0.487	-0.463	0.006	0.665	-0.003	0.747	-83.334	0.0369	0.0
94750.513	-0.032	-0.023	1.076	0.025	0.0716	-0.029	0.8445	-0.3667	-0.5604	-0.632	0.221	0.487	0.9634	0.991	-0.098	0.049	0.079	173.417	0.0092	0.0
94750.5232	-0.032	-0.094	0.967	-0.0421	-0.0335	-0.022	0.8445	-0.3667	-0.5604	-0.632	0.221	0.487	0.9656	0.991	-0.098	0.046	0.08	173.81	0.0102	0.0
94750.5744	0.043	-0.033	0.997	-0.037	0.0304	-0.0016	0.8445	-0.3667	-0.5604	-0.633	0.221	0.487	-0.4809	-0.008	-0.686	0.005	-0.728	-86.57	0.0512	0.0
94750.5839	-0.022	-0.059	1.044	-0.0233	0.0226	-0.0071	0.8445	-0.3804	-0.5934	-0.633	0.221	0.487	-0.4836	-0.008	-0.689	0.006	-0.725	-87.052	0.0095	0.0
94750.5931	0.033	-0.004	1.053	0.0006	-0.0094	-0.0072	0.8445	-0.3667	-0.5275	-0.633	0.221	0.487	-0.4864	-0.008	-0.692	0.006	-0.722	-87.56	0.0092	0.0
94750.6026	0.003	-0.063	1.018	-0.0199	0.0203	-0.0119	0.8445	-0.3667	-0.5604	-0.634	0.221	0.488	-0.489	-0.008	-0.695	0.006	-0.719	-88.027	0.0095	0.0
94750.6399	0.002	-0.055	1.023	-0.0296	0.0257	0.0003	0.8445	-0.3667	-0.5604	-0.634	0.222	0.488	0.9997	-0.992	0.092	0.007	-0.085	179.949	0.0373	0.0
94750.6495	0.016	-0.039	1.008	-0.0256	0.0015	0.0062	0.8445	-0.3667	-0.5604	-0.635	0.221	0.488	-0.5039	-0.007	-0.711	0.004	-0.703	-90.7	0.0096	0.0
94750.6581	0.02	-0.041	1.018	-0.0341	0.0156	0.0038	0.8445	-0.3667	-0.5604	-0.635	0.221	0.488	-0.5064	-0.007	-0.714	0.004	-0.7	-91.158	0.0086	0.0
94750.6771	-0.01	-0.049	1.021	-0.0222	0.014	-0.0018	0.8445	-0.3667	-0.5604	-0.635	0.222	0.489	-0.5122	-0.006	-0.72	0.007	-0.693	-92.189	0.019	0.0
94750.6864	0.016	-0.034	1.011	-0.0284	-0.0094	-0.0022	0.8445	-0.3667	-0.5604	-0.636	0.221	0.489	-0.5135	-0.007	-0.722	0.006	-0.692	-92.433	0.0093	0.0
94750.6952	0.012	-0.046	1.024	-0.0216	0.0233	-0.0034	0.8445	-0.3667	-0.5604	-0.636	0.222	0.489	-0.517	-0.006	-0.726	0.009	-0.688	-93.052	0.0088	0.0
94750.7052	0.014	-0.05	1.034	-0.0159	-0.0023	-0.005	0.8315	-0.3667	-0.5604	-0.636	0.222	0.49	-0.5216	-0.006	-0.731	0.009	-0.683	-93.889	0.01	0.0
94750.7433	0.007	-0.046	1.03	-0.0154	-0.0062	0.0018	0.8445	-0.3667	-0.5934	-0.636	0.222	0.49	-0.5307	-0.009	-0.74	0.016	-0.672	-95.527	0.0381	0.0
94750.7525	0.023	-0.042	1.028	-0.0074	0.0109	0.0	0.8445	-0.3667	-0.5275	-0.637	0.222	0.49	-0.5345	-0.006	-0.744	0.018	-0.668	-96.207	0.0092	0.0
94750.761	0.008	-0.046	1.024	-0.0148	0.0023	0.0021	0.8445	-0.3667	-0.5604	-0.637	0.222	0.49	-0.5372	-0.006	-0.747	0.018	-0.664	-96.687	0.0085	0.0
94750.7786	0.015	-0.044	1.029	-0.0194	0.0078	-0.0019	0.8445	-0.3667	-0.5934	-0.638	0.222	0.49	-0.5421	-0.008	-0.752	0.015	-0.659	-97.579	0.0176	0.0
94750.7881	0.013	-0.044	1.026	-0.0216	0.0078	-0.001	0.8445	-0.3667	-0.5275	-0.639	0.222	0.491	-0.5472	-0.01	-0.757	0.005	-0.653	-98.489	0.0095	0.0
94750.798	0.003	-0.046	1.024	-0.0097	0.0109	-0.001	0.8315	-0.3667	-0.5604	-0.639	0.222	0.491	-0.5506	-0.007	-0.761	0.008	-0.649	-99.101	0.0099	0.0
94750.8446	0.018	-0.044	1.021	-0.0222	0.0047	0.0003	0.8445	-0.3667	-0.5604	-0.64	0.222	0.492	-0.5648	-0.009	-0.775	0.005	-0.632	-101.658	0.0466	0.0
94750.8541	0.009	-0.046	1.025	-0.0296	0.0101	-0.0006	0.8445	-0.3667	-0.5275	-0.641	0.222	0.492	-0.5703	-0.009	-0.781	0.004	-0.625	-102.66	0.0095	0.0
94750.8631	0.018	-0.045	1.024	-0.0171	-0.0031	-0.0026	0.8445	-0.3667	-0.5934	-0.641	0.222	0.492	-0.5729	-0.01	-0.783	0.006	-0.622	-103.128	0.009	0.0
94750.9006	0.016	-0.042	1.024	-0.0228	-0.0039	-0.0022	0.8445	-0.3531	-0.5934	-0.641	0.222	0.492	-0.5844	-0.009	-0.794	0.005	-0.607	-105.198	0.0375	0.0
94750.9095	0.01	-0.046	1.024	-0.0131	0.0047	-0.0013	0.8445	-0.3531	-0.5275	-0.641	0.222	0.492	-0.587	-0.009	-0.797	0.005	-0.604	-105.653	0.0089	0.0
94750.9367	0.016	-0.041	1.024	-0.0176	0.007	-0.0006	0.8445	-0.3349	-0.5934	-0.641	0.222	0.492	-0.5949	-0.009	-0.804	0.004	-0.594	-107.09	0.0272	0.0
94750.9471	0.01	-0.045	1.025	-0.0194	0.0	-0.001	0.8445	-0.3531	-0.5275	-0.641	0.222	0.491	-0.5979	-0.01	-0.807	0.007	-0.59	-107.625	0.0104	0.0
94750.9564	0.013	-0.043	1.024	-0.0154	0.0101	-0.0005	0.8445	-0.3531	-0.5604	-0.641	0.222	0.491	-0.6004	-0.009	-0.809	0.006	-0.587	-108.076	0.0093	0.0
